"","id","kistelepules","total","fidesz","ellenzek","is_fidesz","is_ellenzek","megyeid","megye","telepid","telep","oevk","szavazokor","ervenyes","ervenytelen","orsz_fidesz","orsz_jobbik","orsz_lmp","orsz_mszp","orsz_dk","orsz_egyutt","orsz_momentum","orsz_mkkp"
"469","balotaszállás-002",0,5,2,2,1,1,3,"BÁCS-KISKUN",6,"Balotaszállás",5,"002",62,0.03125,0.671875,0.171875,0.015625,0.046875,0.078125,0,0,0.015625
"470","balsa-001",3,6,2,1,1,1,16,"SZABOLCS-SZATMÁR-BEREG",7,"Balsa",2,"001",393,0.00506329113924051,0.526582278481013,0.260759493670886,0.0253164556962025,0.0860759493670886,0.0531645569620253,0.00253164556962025,0.0126582278481013,0.00253164556962025
"471","bálványos-001",2,4,2,0,1,0,15,"SOMOGY",23,"Bálványos",4,"001",269,0.00738007380073801,0.520295202952029,0.269372693726937,0.0553505535055351,0.044280442804428,0.033210332103321,0,0.025830258302583,0.025830258302583
"472","bana-001",0,2,2,0,1,0,12,"KOMÁROM-ESZTERGOM",12,"Bana",3,"001",425,0.00932400932400932,0.494172494172494,0.177156177156177,0.0792540792540792,0.144522144522145,0.0652680652680653,0,0.00932400932400932,0.013986013986014
"473","bana-002",0,2,2,0,1,0,12,"KOMÁROM-ESZTERGOM",12,"Bana",3,"002",380,0.0104166666666667,0.541666666666667,0.205729166666667,0.0286458333333333,0.111979166666667,0.0572916666666667,0,0.0234375,0.0130208333333333
"474","bánd-001",3,6,1,1,1,1,19,"VESZPRÉM",37,"Bánd",1,"001",431,0.0046189376443418,0.475750577367206,0.147806004618938,0.0785219399538106,0.0854503464203233,0.0184757505773672,0.0023094688221709,0.0254041570438799,0.0254041570438799
"475","bánfa-001",1,2,1,0,1,0,2,"BARANYA",20,"Bánfa",4,"001",77,0,0.480519480519481,0.12987012987013,0.025974025974026,0.194805194805195,0.12987012987013,0,0,0
"476","bánhorváti-001",0,1,0,1,0,1,5,"BORSOD-ABAÚJ-ZEMPLÉN",26,"Bánhorváti",4,"001",355,0.011142061281337,0.504178272980501,0.239554317548747,0.0501392757660167,0.0919220055710306,0.0473537604456825,0.00557103064066852,0.0222841225626741,0.00557103064066852
"477","bánk-001",4,8,2,2,1,1,13,"NÓGRÁD",4,"Bánk",2,"001",414,0.0166270783847981,0.496437054631829,0.187648456057007,0.0712589073634204,0.111638954869359,0.0546318289786223,0.00712589073634204,0.00950118764845606,0.00237529691211401
"478","bánokszentgyörgy-001",3,6,1,2,1,1,20,"ZALA",16,"Bánokszentgyörgy",3,"001",302,0.0033003300330033,0.590759075907591,0.264026402640264,0.0099009900990099,0.0462046204620462,0.0528052805280528,0,0.0066006600660066,0.0099009900990099
"479","bánréve-001",3,6,2,1,1,1,5,"BORSOD-ABAÚJ-ZEMPLÉN",27,"Bánréve",3,"001",567,0.0240963855421687,0.370051635111876,0.314974182444062,0.0378657487091222,0.12736660929432,0.0688468158347676,0.00172117039586919,0.0292598967297762,0.00172117039586919
"480","barabás-001",3,6,1,2,1,1,16,"SZABOLCS-SZATMÁR-BEREG",8,"Barabás",4,"001",480,0.0224032586558045,0.653767820773931,0.160896130346232,0.0366598778004073,0.0794297352342159,0.0142566191446029,0.00407331975560081,0.00610997963340122,0.00610997963340122
"481","baracs-001",0,4,2,2,1,1,7,"FEJÉR",9,"Baracs",5,"001",477,0.0144628099173554,0.429752066115702,0.243801652892562,0.0475206611570248,0.119834710743802,0.0991735537190083,0.00206611570247934,0.0227272727272727,0.00619834710743802
"482","baracs-002",0,6,2,4,1,1,7,"FEJÉR",9,"Baracs",5,"002",410,0.00485436893203883,0.504854368932039,0.240291262135922,0.0558252427184466,0.0679611650485437,0.0752427184466019,0.00242718446601942,0.0145631067961165,0.0169902912621359
"483","baracs-003",0,4,2,2,1,1,7,"FEJÉR",9,"Baracs",5,"003",585,0.0168067226890756,0.371428571428571,0.272268907563025,0.0420168067226891,0.114285714285714,0.13109243697479,0.00504201680672269,0.0252100840336134,0.0168067226890756
"484","baracs-004",0,4,2,2,1,1,7,"FEJÉR",9,"Baracs",5,"004",449,0.00222222222222222,0.411111111111111,0.277777777777778,0.0711111111111111,0.0844444444444444,0.0688888888888889,0.0111111111111111,0.00888888888888889,0.02
"485","baracska-001",0,5,2,1,1,1,7,"FEJÉR",10,"Baracska",3,"001",780,0.00255754475703325,0.548593350383632,0.167519181585678,0.0652173913043478,0.10997442455243,0.0524296675191816,0.0051150895140665,0.0230179028132992,0.00895140664961637
"486","baracska-002",0,5,2,1,1,1,7,"FEJÉR",10,"Baracska",3,"002",588,0.0050761421319797,0.55160744500846,0.206429780033841,0.0423011844331641,0.0913705583756345,0.0372250423011844,0.00338409475465313,0.0135363790186125,0.0236886632825719
"487","baracska-003",0,2,2,0,1,0,7,"FEJÉR",10,"Baracska",3,"003",93,0,0.290322580645161,0.344086021505376,0.118279569892473,0.118279569892473,0.0537634408602151,0.021505376344086,0.021505376344086,0.010752688172043
"488","báránd-001",0,2,1,1,1,1,9,"HAJDÚ-BIHAR",6,"Báránd",5,"001",404,0.00492610837438424,0.480295566502463,0.231527093596059,0.0270935960591133,0.16256157635468,0.0197044334975369,0.00985221674876847,0.0123152709359606,0.0172413793103448
"489","báránd-002",0,2,1,1,1,1,9,"HAJDÚ-BIHAR",6,"Báránd",5,"002",414,0.0235849056603774,0.544811320754717,0.252358490566038,0.0188679245283019,0.106132075471698,0.0330188679245283,0.00471698113207547,0.0117924528301887,0.00943396226415094
"490","báránd-003",0,2,1,1,1,1,9,"HAJDÚ-BIHAR",6,"Báránd",5,"003",442,0.00896860986547085,0.562780269058296,0.2847533632287,0.0224215246636771,0.0672645739910314,0.0291479820627803,0,0.00448430493273543,0.00672645739910314
"491","baranyahídvég-001",2,4,1,1,1,1,2,"BARANYA",16,"Baranyahídvég",4,"001",100,0.0384615384615385,0.711538461538462,0.105769230769231,0.00961538461538462,0.0673076923076923,0.0384615384615385,0,0,0.00961538461538462
"492","baranyajeno-001",2,4,1,1,1,1,2,"BARANYA",17,"Baranyajeno",4,"001",210,0.0186915887850467,0.55607476635514,0.186915887850467,0.0327102803738318,0.154205607476636,0.0467289719626168,0,0,0.00467289719626168
"493","baranyaszentgyörgy-001",2,4,1,1,1,1,2,"BARANYA",18,"Baranyaszentgyörgy",4,"001",78,0,0.769230769230769,0.0512820512820513,0,0.102564102564103,0.0128205128205128,0,0,0.0128205128205128
"494","barbacs-001",4,8,2,2,1,1,8,"GYOR-MOSON-SOPRON",11,"Barbacs",3,"001",416,0.00478468899521531,0.62200956937799,0.181818181818182,0.0645933014354067,0.0334928229665072,0.0550239234449761,0.00239234449760766,0.00956937799043062,0.00956937799043062
"495","barcs-001",0,6,2,4,1,1,15,"SOMOGY",20,"Barcs",2,"001",650,0.00306748466257669,0.386503067484663,0.334355828220859,0.0107361963190184,0.0966257668711656,0.0705521472392638,0,0,0.00153374233128834
"496","barcs-002",0,5,2,3,1,1,15,"SOMOGY",20,"Barcs",2,"002",631,0.00315955766192733,0.406003159557662,0.292259083728278,0.0442338072669826,0.0900473933649289,0.102685624012638,0.00315955766192733,0.0173775671406003,0.00789889415481832
"497","barcs-003",0,5,2,3,1,1,15,"SOMOGY",20,"Barcs",2,"003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","barcs-004",0,5,2,3,1,1,15,"SOMOGY",20,"Barcs",2,"004",560,0.0123456790123457,0.608465608465608,0.222222222222222,0.0211640211640212,0.0564373897707231,0.0405643738977072,0,0.00352733686067019,0.00529100529100529
"499","barcs-005",0,4,2,2,1,1,15,"SOMOGY",20,"Barcs",2,"005",657,0.00454545454545455,0.389393939393939,0.348484848484849,0.0393939393939394,0.109090909090909,0.0666666666666667,0.00454545454545455,0.00909090909090909,0.00606060606060606
"500","barcs-006",0,4,2,2,1,1,15,"SOMOGY",20,"Barcs",2,"006",798,0.00498753117206983,0.408977556109726,0.261845386533666,0.0561097256857855,0.140897755610973,0.0835411471321696,0.00374064837905237,0.0174563591022444,0.00748129675810474
"501","barcs-007",0,4,2,2,1,1,15,"SOMOGY",20,"Barcs",2,"007",685,0.0072463768115942,0.481159420289855,0.294202898550725,0.0231884057971014,0.091304347826087,0.0594202898550725,0,0.0130434782608696,0.0072463768115942
"502","barcs-008",0,5,2,3,1,1,15,"SOMOGY",20,"Barcs",2,"008",722,0.00687757909215956,0.425034387895461,0.286107290233838,0.0385144429160935,0.101788170563961,0.0962861072902338,0.00137551581843191,0.0110041265474553,0.00550206327372765
"503","barcs-009",0,4,2,2,1,1,15,"SOMOGY",20,"Barcs",2,"009",329,0,0.419452887537994,0.395136778115502,0.0243161094224924,0.0425531914893617,0.0729483282674772,0,0.00303951367781155,0
"504","barcs-010",0,4,1,3,1,1,15,"SOMOGY",20,"Barcs",2,"010",174,0.0386740331491713,0.441988950276243,0.287292817679558,0.0386740331491713,0.0773480662983425,0.0883977900552486,0,0.00552486187845304,0.0110497237569061
"505","barcs-02",0,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","bárdudvarnok-001",5,10,2,1,1,1,15,"SOMOGY",24,"Bárdudvarnok",2,"001",590,0.0166666666666667,0.51,0.221666666666667,0.0583333333333333,0.085,0.035,0.00166666666666667,0.0233333333333333,0.02
"507","bárna-001",1,2,1,0,1,0,13,"NÓGRÁD",5,"Bárna",1,"001",543,0.0127272727272727,0.598181818181818,0.149090909090909,0.0272727272727273,0.12,0.0654545454545455,0.00181818181818182,0.00909090909090909,0.00727272727272727
"508","barnag-001",1,2,1,0,1,0,19,"VESZPRÉM",35,"Barnag",2,"001",69,0,0.550724637681159,0.101449275362319,0.101449275362319,0.072463768115942,0.0144927536231884,0,0.0289855072463768,0
"509","bársonyos-001",2,4,2,0,1,0,12,"KOMÁROM-ESZTERGOM",14,"Bársonyos",3,"001",377,0.00789473684210526,0.692105263157895,0.207894736842105,0.0236842105263158,0.0394736842105263,0.0105263157894737,0,0.00526315789473684,0.00789473684210526
"510","baskó-001",2,4,2,0,1,0,5,"BORSOD-ABAÚJ-ZEMPLÉN",25,"Baskó",5,"001",115,0.0254237288135593,0.669491525423729,0.144067796610169,0.0423728813559322,0.0423728813559322,0.00847457627118644,0,0,0
"511","báta-001",0,3,2,1,1,1,17,"TOLNA",5,"Báta",1,"001",402,0.0218978102189781,0.749391727493917,0.0924574209245742,0.0291970802919708,0.0413625304136253,0.0218978102189781,0,0.0048661800486618,0.0072992700729927
"512","báta-002",0,3,2,1,1,1,17,"TOLNA",5,"Báta",1,"002",376,0.0182767624020888,0.746736292428198,0.0861618798955614,0.0365535248041775,0.0835509138381201,0.02088772845953,0,0.00261096605744125,0.0130548302872063
"513","bátaapáti-001",2,4,0,2,0,1,17,"TOLNA",6,"Bátaapáti",2,"001",226,0.0087719298245614,0.513157894736842,0.258771929824561,0.0745614035087719,0.0745614035087719,0.043859649122807,0.0043859649122807,0.0131578947368421,0.0043859649122807
"514","bátaszék-001",0,4,2,2,1,1,17,"TOLNA",7,"Bátaszék",1,"001",641,0.0153609831029186,0.493087557603687,0.175115207373272,0.0721966205837174,0.138248847926267,0.0583717357910906,0,0.0153609831029186,0.00768049155145929
"515","bátaszék-002",0,5,2,3,1,1,17,"TOLNA",7,"Bátaszék",1,"002",637,0.0184899845916795,0.517719568567026,0.135593220338983,0.0893682588597843,0.126348228043143,0.0570107858243451,0.00154083204930663,0.0154083204930663,0.012326656394453
"516","bátaszék-003",0,5,2,3,1,1,17,"TOLNA",7,"Bátaszék",1,"003",722,0.017687074829932,0.517006802721088,0.178231292517007,0.0938775510204082,0.106122448979592,0.0340136054421769,0.00408163265306122,0.0149659863945578,0.00680272108843537
"517","bátaszék-004",0,5,2,3,1,1,17,"TOLNA",7,"Bátaszék",1,"004",648,0.00154083204930663,0.51617873651772,0.194144838212635,0.0955315870570108,0.0924499229583975,0.0354391371340524,0.00154083204930663,0.0200308166409861,0.0184899845916795
"518","bátaszék-005",0,4,2,2,1,1,17,"TOLNA",7,"Bátaszék",1,"005",678,0.0396600566572238,0.470254957507082,0.203966005665722,0.107648725212465,0.0807365439093484,0.0311614730878187,0,0.018413597733711,0.0198300283286119
"519","baté-001",3,6,2,1,1,1,15,"SOMOGY",21,"Baté",4,"001",422,0.00938967136150235,0.464788732394366,0.244131455399061,0.0352112676056338,0.145539906103286,0.0563380281690141,0.00234741784037559,0.0117370892018779,0.00938967136150235
"520","bátmonostor-001",0,2,1,1,1,1,3,"BÁCS-KISKUN",12,"Bátmonostor",6,"001",398,0.00748129675810474,0.650872817955112,0.187032418952618,0.0349127182044888,0.0723192019950125,0.0199501246882793,0.00498753117206983,0.0149625935162095,0.00249376558603491
"521","bátmonostor-002",0,2,1,1,1,1,3,"BÁCS-KISKUN",12,"Bátmonostor",6,"002",416,0.00478468899521531,0.667464114832536,0.145933014354067,0.0478468899521531,0.0550239234449761,0.0239234449760766,0.00717703349282297,0.0167464114832536,0.00956937799043062
"522","bátonyterenye-001",0,4,2,2,1,1,13,"NÓGRÁD",6,"Bátonyterenye",1,"001",338,0.00294985250737463,0.563421828908555,0.224188790560472,0.0353982300884956,0.0973451327433628,0.0324483775811209,0.00294985250737463,0.00884955752212389,0.0117994100294985
"523","bátonyterenye-002",0,5,2,3,1,1,13,"NÓGRÁD",6,"Bátonyterenye",1,"002",391,0.00255102040816327,0.431122448979592,0.270408163265306,0.0663265306122449,0.14030612244898,0.0637755102040816,0.00255102040816327,0,0.00255102040816327
"524","bátonyterenye-003",0,4,2,2,1,1,13,"NÓGRÁD",6,"Bátonyterenye",1,"003",471,0.0105042016806723,0.55672268907563,0.228991596638655,0.023109243697479,0.0672268907563025,0.0441176470588235,0.00420168067226891,0,0.0126050420168067
"525","bátonyterenye-004",0,3,1,2,1,1,13,"NÓGRÁD",6,"Bátonyterenye",1,"004",275,0.0072202166064982,0.422382671480144,0.220216606498195,0.0541516245487365,0.133574007220217,0.126353790613718,0,0.0072202166064982,0.0108303249097473
"526","bátonyterenye-005",0,6,2,4,1,1,13,"NÓGRÁD",6,"Bátonyterenye",1,"005",366,0.0187667560321716,0.364611260053619,0.254691689008043,0.0482573726541555,0.203753351206434,0.0750670241286863,0.00268096514745308,0.00268096514745308,0.00804289544235925
"527","bátonyterenye-006",0,5,2,3,1,1,13,"NÓGRÁD",6,"Bátonyterenye",1,"006",399,0.00746268656716418,0.393034825870647,0.199004975124378,0.0522388059701493,0.181592039800995,0.144278606965174,0.00746268656716418,0.00995024875621891,0.00746268656716418
"528","bátonyterenye-007",0,4,2,2,1,1,13,"NÓGRÁD",6,"Bátonyterenye",1,"007",708,0,0.379943502824859,0.27683615819209,0.057909604519774,0.156779661016949,0.0790960451977401,0.00423728813559322,0.0127118644067797,0.00423728813559322
"529","bátonyterenye-008",0,5,2,3,1,1,13,"NÓGRÁD",6,"Bátonyterenye",1,"008",373,0.0235602094240838,0.458115183246073,0.267015706806283,0.0602094240837696,0.0863874345549738,0.0732984293193717,0.00785340314136126,0.00785340314136126,0.00785340314136126
"530","bátonyterenye-009",0,4,2,2,1,1,13,"NÓGRÁD",6,"Bátonyterenye",1,"009",411,0.00484261501210654,0.324455205811138,0.326876513317191,0.0605326876513317,0.169491525423729,0.0871670702179177,0.00726392251815981,0.00726392251815981,0.00726392251815981
"531","bátonyterenye-010",0,5,2,3,1,1,13,"NÓGRÁD",6,"Bátonyterenye",1,"010",470,0.0105263157894737,0.450526315789474,0.216842105263158,0.0610526315789474,0.187368421052632,0.0484210526315789,0.00421052631578947,0.0105263157894737,0.00631578947368421
"532","bátonyterenye-011",0,5,2,3,1,1,13,"NÓGRÁD",6,"Bátonyterenye",1,"011",411,0.0072463768115942,0.497584541062802,0.207729468599034,0.036231884057971,0.132850241545894,0.0483091787439614,0,0.00483091787439614,0.0120772946859903
"533","bátonyterenye-012",0,5,2,3,1,1,13,"NÓGRÁD",6,"Bátonyterenye",1,"012",430,0,0.411627906976744,0.248837209302326,0.0465116279069767,0.165116279069767,0.086046511627907,0,0.00697674418604651,0.00697674418604651
"534","bátonyterenye-013",0,5,2,3,1,1,13,"NÓGRÁD",6,"Bátonyterenye",1,"013",329,0.0149700598802395,0.38622754491018,0.227544910179641,0.0538922155688623,0.18562874251497,0.0838323353293413,0.00598802395209581,0.00898203592814371,0.0179640718562874
"535","bátonyterenye-014",0,5,2,3,1,1,13,"NÓGRÁD",6,"Bátonyterenye",1,"014",290,0.0397350993377483,0.526490066225166,0.145695364238411,0.0596026490066225,0.105960264900662,0.0463576158940397,0,0.00662251655629139,0.0033112582781457
"536","bátonyterenye-015",0,5,2,3,1,1,13,"NÓGRÁD",6,"Bátonyterenye",1,"015",469,0.0269709543568465,0.477178423236515,0.230290456431535,0.037344398340249,0.134854771784232,0.033195020746888,0,0.016597510373444,0.00622406639004149
"537","bátor-001",2,4,1,1,1,1,10,"HEVES",9,"Bátor",2,"001",198,0.0198019801980198,0.48019801980198,0.292079207920792,0.0841584158415842,0.0742574257425743,0.0445544554455446,0,0,0.0148514851485149
"538","bátorliget-001",5,10,2,3,1,1,16,"SZABOLCS-SZATMÁR-BEREG",9,"Bátorliget",6,"001",329,0.0208333333333333,0.580357142857143,0.223214285714286,0.00892857142857143,0.119047619047619,0.0178571428571429,0.00297619047619048,0.00297619047619048,0.00892857142857143
"539","battonya-001",0,5,1,4,1,1,4,"BÉKÉS",2,"Battonya",4,"001",368,0.0539845758354756,0.424164524421594,0.287917737789203,0.0051413881748072,0.12853470437018,0.0231362467866324,0.0051413881748072,0.0179948586118252,0.0077120822622108
"540","battonya-002",0,4,1,3,1,1,4,"BÉKÉS",2,"Battonya",4,"002",395,0.0100250626566416,0.426065162907268,0.218045112781955,0.0476190476190476,0.132832080200501,0.0726817042606516,0,0.0100250626566416,0.0050125313283208
"541","battonya-003",0,4,1,3,1,1,4,"BÉKÉS",2,"Battonya",4,"003",303,0.00980392156862745,0.5,0.271241830065359,0.042483660130719,0.0915032679738562,0.0294117647058824,0.00326797385620915,0.0163398692810458,0.00980392156862745
"542","battonya-004",0,5,1,4,1,1,4,"BÉKÉS",2,"Battonya",4,"004",469,0.0167714884696017,0.436058700209644,0.30188679245283,0.010482180293501,0.10482180293501,0.0566037735849057,0.010482180293501,0.00419287211740042,0.0125786163522013
"543","battonya-005",0,5,1,4,1,1,4,"BÉKÉS",2,"Battonya",4,"005",544,0.0198198198198198,0.32972972972973,0.302702702702703,0.0522522522522523,0.10990990990991,0.0810810810810811,0.00900900900900901,0.0162162162162162,0.0036036036036036
"544","battonya-006",0,5,1,4,1,1,4,"BÉKÉS",2,"Battonya",4,"006",443,0.0155555555555556,0.448888888888889,0.284444444444444,0.0377777777777778,0.106666666666667,0.0644444444444444,0,0.0111111111111111,0.00666666666666667
"545","bátya-001",0,3,2,1,1,1,3,"BÁCS-KISKUN",13,"Bátya",3,"001",562,0.0105633802816901,0.507042253521127,0.23943661971831,0.0457746478873239,0.0933098591549296,0.0492957746478873,0.00176056338028169,0.028169014084507,0.0140845070422535
"546","bátya-002",0,4,2,2,1,1,3,"BÁCS-KISKUN",13,"Bátya",3,"002",555,0.00359066427289048,0.531418312387792,0.201077199281867,0.0287253141831239,0.123877917414722,0.0502692998204668,0,0.0215439856373429,0.0125673249551167
"547","batyk-001",2,4,1,1,1,1,20,"ZALA",15,"Batyk",2,"001",170,0.0116279069767442,0.540697674418605,0.273255813953488,0.0348837209302326,0.0697674418604651,0.0465116279069767,0,0.0174418604651163,0
"548","bázakerettye-001",0,2,1,1,1,1,20,"ZALA",17,"Bázakerettye",3,"001",319,0.0244648318042813,0.333333333333333,0.296636085626911,0.0703363914373089,0.159021406727829,0.0764525993883792,0.00305810397553517,0.00611620795107034,0.0275229357798165
"549","bazsi-001",3,6,2,1,1,1,19,"VESZPRÉM",36,"Bazsi",3,"001",210,0.004739336492891,0.5260663507109,0.218009478672986,0.0663507109004739,0.0758293838862559,0.042654028436019,0.004739336492891,0.028436018957346,0.014218009478673
"550","béb-001",1,2,1,0,1,0,19,"VESZPRÉM",39,"Béb",4,"001",157,0.01875,0.65625,0.13125,0.00625,0.0375,0.01875,0.0125,0.00625,0.0125
"551","becsehely-001",0,1,1,0,1,0,20,"ZALA",18,"Becsehely",3,"001",419,0.00945626477541371,0.513002364066194,0.267139479905437,0.0354609929078014,0.122931442080378,0.0354609929078014,0.00236406619385343,0.00945626477541371,0
"552","becsehely-002",0,2,1,1,1,1,20,"ZALA",18,"Becsehely",3,"002",394,0.00755667506297229,0.463476070528967,0.314861460957179,0.0503778337531486,0.0629722921914358,0.0403022670025189,0,0.0377833753148615,0.0100755667506297
"553","becsehely-003",0,2,1,1,1,1,20,"ZALA",18,"Becsehely",3,"003",299,0,0.424749163879599,0.31438127090301,0.0468227424749164,0.0836120401337793,0.0602006688963211,0,0.0267558528428094,0.0133779264214047
"554","becske-001",4,8,2,2,1,1,13,"NÓGRÁD",7,"Becske",2,"001",321,0.0153374233128834,0.539877300613497,0.226993865030675,0.0245398773006135,0.0920245398773006,0.0306748466257669,0,0.00613496932515337,0.00920245398773006
"555","becskeháza-001",1,2,0,1,0,1,5,"BORSOD-ABAÚJ-ZEMPLÉN",28,"Becskeháza",3,"001",23,0,0.652173913043478,0.130434782608696,0,0.0869565217391304,0.130434782608696,0,0,0
"556","becsvölgye-001",1,2,1,0,1,0,20,"ZALA",19,"Becsvölgye",1,"001",424,0.00469483568075117,0.622065727699531,0.204225352112676,0.0164319248826291,0.0892018779342723,0.028169014084507,0,0.0117370892018779,0.0117370892018779
"557","bedegkér-001",2,4,1,1,1,1,15,"SOMOGY",25,"Bedegkér",4,"001",165,0.0517241379310345,0.626436781609195,0.103448275862069,0.0114942528735632,0.0517241379310345,0.0459770114942529,0,0.0172413793103448,0
"558","bedo-001",2,4,2,0,1,0,9,"HAJDÚ-BIHAR",7,"Bedo",4,"001",171,0.0284090909090909,0.784090909090909,0.0738636363636364,0.0113636363636364,0.0511363636363636,0.0170454545454545,0.00568181818181818,0.0113636363636364,0.00568181818181818
"559","bejcgyertyános-001",2,4,2,0,1,0,18,"VAS",8,"Bejcgyertyános",3,"001",274,0.0143884892086331,0.683453237410072,0.140287769784173,0.0683453237410072,0.0251798561151079,0.0107913669064748,0,0.00359712230215827,0.00719424460431655
"560","békás-001",2,4,1,1,1,1,19,"VESZPRÉM",40,"Békás",4,"001",114,0,0.763157894736842,0.192982456140351,0,0.0175438596491228,0.0175438596491228,0,0,0
"561","bekecs-001",0,3,2,1,1,1,5,"BORSOD-ABAÚJ-ZEMPLÉN",29,"Bekecs",6,"001",622,0.0111287758346582,0.486486486486487,0.298887122416534,0.0349761526232114,0.0890302066772655,0.0476947535771065,0.00317965023847377,0.0111287758346582,0.014308426073132
"562","bekecs-002",0,2,2,0,1,0,5,"BORSOD-ABAÚJ-ZEMPLÉN",29,"Bekecs",6,"002",720,0.00552486187845304,0.388121546961326,0.371546961325967,0.0511049723756906,0.0994475138121547,0.0345303867403315,0.00552486187845304,0.0151933701657459,0.0110497237569061
"563","békés-001",0,3,2,1,1,1,4,"BÉKÉS",3,"Békés",2,"001",687,0.0100864553314121,0.609510086455331,0.247838616714697,0.0389048991354467,0.0417867435158501,0.00864553314121038,0.00432276657060519,0.00576368876080692,0.0187319884726225
"564","békés-002",0,3,2,1,1,1,4,"BÉKÉS",3,"Békés",2,"002",585,0.0346534653465347,0.569306930693069,0.171617161716172,0.0445544554455446,0.0742574257425743,0.0346534653465347,0,0.0198019801980198,0.0247524752475248
"565","békés-003",0,4,2,2,1,1,4,"BÉKÉS",3,"Békés",2,"003",753,0.00659630606860158,0.513192612137203,0.211081794195251,0.0620052770448549,0.110817941952507,0.0356200527704486,0.00395778364116095,0.0211081794195251,0.0131926121372032
"566","békés-004",0,3,2,1,1,1,4,"BÉKÉS",3,"Békés",2,"004",769,0.0102960102960103,0.525096525096525,0.199485199485199,0.0875160875160875,0.0875160875160875,0.0411840411840412,0.00900900900900901,0.0154440154440154,0.0154440154440154
"567","békés-005",0,3,2,1,1,1,4,"BÉKÉS",3,"Békés",2,"005",730,0.0135135135135135,0.556756756756757,0.168918918918919,0.0662162162162162,0.0986486486486487,0.0472972972972973,0,0.0121621621621622,0.0175675675675676
"568","békés-006",0,3,2,1,1,1,4,"BÉKÉS",3,"Békés",2,"006",790,0.0161892901618929,0.627646326276463,0.189290161892902,0.0298879202988792,0.0697384806973848,0.0311332503113325,0.0012453300124533,0.0099626400996264,0.0099626400996264
"569","békés-007",0,3,2,1,1,1,4,"BÉKÉS",3,"Békés",2,"007",573,0.0120689655172414,0.541379310344828,0.187931034482759,0.0637931034482759,0.0982758620689655,0.0293103448275862,0.00172413793103448,0.0293103448275862,0.00862068965517241
"570","békés-008",0,3,2,1,1,1,4,"BÉKÉS",3,"Békés",2,"008",624,0.00952380952380952,0.6,0.180952380952381,0.0698412698412698,0.0603174603174603,0.0222222222222222,0.00158730158730159,0.019047619047619,0.00793650793650794
"571","békés-009",0,3,2,1,1,1,4,"BÉKÉS",3,"Békés",2,"009",626,0.00949367088607595,0.534810126582278,0.212025316455696,0.0664556962025316,0.0886075949367089,0.0522151898734177,0.00158227848101266,0.00949367088607595,0.0158227848101266
"572","békés-010",0,5,2,1,1,1,4,"BÉKÉS",3,"Békés",2,"010",547,0.0144144144144144,0.666666666666667,0.0738738738738739,0.0522522522522523,0.0540540540540541,0.0306306306306306,0.0036036036036036,0.0144144144144144,0.00540540540540541
"573","békés-011",0,4,2,2,1,1,4,"BÉKÉS",3,"Békés",2,"011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","békés-012",0,5,2,1,1,1,4,"BÉKÉS",3,"Békés",2,"012",542,0.0269299820466786,0.662477558348294,0.168761220825853,0.0323159784560144,0.0377019748653501,0.0125673249551167,0,0.00538599640933573,0.00897666068222621
"575","békés-013",0,2,2,0,1,0,4,"BÉKÉS",3,"Békés",2,"013",563,0.0174520069808028,0.586387434554974,0.179755671902269,0.0663176265270506,0.0610820244328098,0.0366492146596859,0.00174520069808028,0.012216404886562,0.0226876090750436
"576","békés-014",0,3,2,1,1,1,4,"BÉKÉS",3,"Békés",2,"014",612,0.0144927536231884,0.521739130434783,0.170692431561997,0.0595813204508857,0.122383252818035,0.0466988727858293,0,0.0193236714975845,0.0128824476650564
"577","békés-015",0,4,2,2,1,1,4,"BÉKÉS",3,"Békés",2,"015",545,0.00547445255474453,0.631386861313869,0.16970802919708,0.0383211678832117,0.0638686131386861,0.0200729927007299,0.00182481751824818,0.00912408759124088,0.0072992700729927
"578","békés-016",0,6,2,2,1,1,4,"BÉKÉS",3,"Békés",2,"016",464,0.0393374741200828,0.674948240165631,0.0848861283643892,0.0144927536231884,0.0600414078674948,0.0144927536231884,0.0020703933747412,0.0041407867494824,0.0062111801242236
"579","békés-02",0,4,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","békéscsaba-001",0,2,1,1,1,1,4,"BÉKÉS",4,"Békéscsaba",1,"001",411,0.0214285714285714,0.44047619047619,0.161904761904762,0.102380952380952,0.126190476190476,0.0571428571428571,0.00238095238095238,0.0523809523809524,0.019047619047619
"581","békéscsaba-002",0,4,2,2,1,1,4,"BÉKÉS",4,"Békéscsaba",1,"002",435,0.0136054421768707,0.435374149659864,0.179138321995465,0.0839002267573696,0.131519274376417,0.0566893424036281,0.00680272108843537,0.0385487528344671,0.0249433106575964
"582","békéscsaba-003",0,5,2,3,1,1,4,"BÉKÉS",4,"Békéscsaba",1,"003",434,0.00458715596330275,0.447247706422018,0.146788990825688,0.0940366972477064,0.160550458715596,0.0711009174311927,0.00229357798165138,0.0435779816513761,0.0160550458715596
